sourceNodeId,targetNodeId,value,time
8445,4879,206.3,112
4758,19560,234.19,112
7366,9612,177.02,112
9552,19705,167.88,112
17947,8568,285.95,112
2053,2726,18.23,112
19781,7430,18.22,112
13022,19741,459.27,112
12661,9948,296.92,112
9982,12222,383.22,112
15249,16707,198.07,112
17236,9177,125.76,112
4473,2750,202.07,112
15934,19994,379.01,112
18376,18938,199.58,112
13658,9063,338.17,112
13282,18634,107.9,112
15975,9958,326.94,112
18619,19528,216.86,112
17115,19876,445.86,112
14145,17165,116.0,112
7203,9949,122.05,112
17232,18988,100.36,112
15727,9999,287.32,112
9268,19928,177.97,112
13200,18399,155.58,112
17844,19946,358.25,112
18918,9561,466.29,112
13509,17034,135.39,112
7011,19967,553.48,112
18763,3420,275.57,112
19247,2808,150.71,112
18548,17459,397.27,112
19489,3564,116.04,112
9984,18394,200.97,112
5867,9871,344.91,112
19251,8276,133.86,112
14876,1902,594.29,112
17805,9469,348.23,112
16146,18041,191.35,112
6486,8157,335.39,112
12595,16172,387.17,112
14009,9579,157.55,112
6253,10700,123.86,112
5278,8490,117.76,112
8137,17228,178.19,112
15714,4537,250.52,112
15787,6137,236.49,112
7385,3487,175.05,112
17140,3178,565.79,112
15179,9114,589.13,112
15089,7087,418.94,112
12392,19470,157.22,112
9369,19997,177.3,112
12768,1149,255.21,112
16422,7770,371.47,112
9057,17722,414.91,112
4866,3308,443.41,112
10043,8668,156.75,112
15379,4283,138.42,112
17492,19801,167.13,112
16979,3503,434.82,112
16793,16540,208.41,112
16100,7177,103.11,112
5952,7403,201.88,112
14663,9449,291.89,112
10452,2089,218.08,112
9590,19485,156.52,112
9981,19920,230.36,112
11990,8983,218.67,112
7834,9884,366.22,112
13948,9927,219.58,112
16670,18422,352.5,112
14001,6270,166.08,112
11724,4798,304.04,112
7295,19818,160.16,112
17934,19703,396.95,112
5825,7706,374.23,112
16731,12235,253.27,112
18802,6807,596.05,112
5944,9212,220.91,112
9637,4667,208.99,112
13285,5484,115.97,112
14443,19944,303.77,112
12035,18527,103.43,112
8855,7205,520.03,112
4667,9751,222.41,112
18060,3210,161.85,112
19573,19610,107.69,112
8498,12172,237.99,112
4763,8375,396.45,112
7670,8845,390.16,112
14300,19146,108.48,112
19437,12855,173.05,112
5282,18348,191.32,112
17815,9702,304.47,112
12220,6553,188.24,112
6883,11484,570.16,112
19702,19817,254.02,112
18527,6906,244.28,112
9264,19671,117.69,112
13681,12104,341.1,112
11409,9914,156.83,112
12675,2893,375.22,112
8211,9710,124.47,112
6264,9279,131.8,112
4809,19962,534.8,112
14556,10090,200.61,112
5741,13500,270.54,112
13326,9900,132.3,112
5470,3053,186.58,112
12115,17180,186.91,112
19024,17684,562.54,112
6012,11037,102.61,112
19979,3232,329.35,112
13518,8174,127.8,112
18332,18805,135.61,112
10273,1037,140.88,112
17442,3791,181.13,112
6178,19406,148.36,112
8516,9999,271.69,112
14733,14509,355.35,112
8206,6971,104.41,112
9244,14783,176.67,112
8164,18047,149.71,112
15127,19230,510.7,112
12912,9581,451.17,112
15938,4702,330.04,112
9299,19195,185.27,112
6120,3727,123.16,112
6467,5002,307.79,112
8083,18270,160.25,112
10638,14815,306.39,112
9729,17323,12.02,112
17257,19843,122.84,112
16811,14973,502.23,112
7091,5855,427.17,112
17609,14522,382.01,112
9548,19995,177.66,112
6077,9198,144.89,112
6005,9627,156.55,112
18349,14727,158.97,112
9231,17427,137.77,112
12280,2155,198.85,112
18911,8464,435.07,112
17484,11135,172.75,112
6838,1791,522.45,112
18518,10444,320.6,112
7229,19678,122.48,112
13473,11380,115.23,112
5181,191,426.14,112
8135,10318,140.38,112
16915,7023,489.54,112
9999,19828,317.64,112
9999,8567,317.64,112
8833,3421,421.95,112
4783,7176,241.41,112
14432,11465,389.8,112
12201,7444,186.14,112
7326,14524,157.08,112
11662,12345,348.6,112
14515,16244,306.29,112
19162,9463,540.08,112
9989,14760,252.35,112
10754,16941,241.16,112
9555,16061,103.63,112
9378,17404,138.3,112
8993,9019,542.9,112
9988,6588,340.27,112
10800,16639,499.04,112
19739,7852,289.08,112
12962,16552,467.86,112
13317,12313,151.32,112
5380,11215,103.36,112
15070,14078,501.07,112
13989,3254,376.23,112
9166,19967,505.1,112
15058,14100,472.69,112
2053,2726,18.23,112
9998,9072,323.79,112
9998,16753,323.79,112
15158,9893,448.51,112
5443,19754,196.58,112
10134,17855,126.25,112
8696,7583,343.64,112
5429,19949,154.99,112
14708,16363,215.13,112
7922,7739,214.69,112
19396,19369,197.35,112
19985,5759,209.89,112
15783,8748,231.41,112
16111,18204,197.78,112
8619,12296,259.27,112
11072,9830,437.66,112
5320,6351,129.02,112
6589,18190,385.67,112
6950,9914,525.63,112
7890,8607,379.67,112
17586,15710,145.52,112
11609,12285,258.1,112
15066,18334,548.34,112
4717,9967,262.63,112
8226,16122,185.46,112
19179,13973,411.04,112
19144,1810,453.2,112
16953,9320,536.09,112
17779,16778,283.39,112
17398,6925,114.87,112
19245,9338,129.86,112
5609,19020,320.05,112
13712,3470,338.32,112
9990,9626,209.22,112
9559,13140,194.99,112
13748,9966,324.76,112
13158,6653,520.84,112
19285,14328,120.81,112
8492,9695,388.76,112
13841,9692,334.32,112
17039,4155,420.58,112
15802,9584,321.05,112
11191,4943,565.05,112
9729,17323,12.02,112
6033,19647,156.77,112
16999,9975,438.76,112
18348,18327,153.27,112
19098,19923,590.73,112
17273,12617,100.83,112
17149,9753,525.14,112
11125,9994,463.1,112
15303,7468,109.55,112
5381,14620,136.58,112
19997,19799,279.08,112
13516,9885,173.96,112
19002,8414,569.63,112
4835,4303,530.57,112
15820,16423,227.52,112
16693,19998,315.6,112
16088,19996,131.05,112
18754,6190,364.77,112
17892,9869,394.01,112
14625,9603,350.04,112
15449,5707,126.62,112
9420,9944,144.53,112
8517,9535,290.95,112
15991,7215,227.55,112
18212,17289,109.83,112
10211,5327,198.86,112
4607,19980,352.41,112
6880,19230,477.51,112
8983,5567,509.38,112
19188,18554,551.73,112
14710,9996,332.76,112
8939,9788,480.01,112
9318,15800,116.97,112
17137,19821,487.33,112
14173,9807,104.38,112
11647,16543,284.66,112
16781,16251,328.04,112
14666,19980,381.19,112
11907,9973,325.51,112
5990,18591,280.07,112
16189,19609,178.44,112
11014,3753,572.39,112
18177,9883,112.68,112
12893,13115,435.54,112
12330,16431,164.16,112
13994,615,248.86,112
6731,1951,211.86,112
5399,14893,137.14,112
19428,15763,129.94,112
16315,7754,183.14,112
7807,16920,353.77,112
18842,9894,505.35,112
10457,9748,296.61,112
6104,18029,112.91,112
12458,9418,354.26,112
13796,9742,224.25,112
19630,6288,379.26,112
7719,9470,376.75,112
7050,5965,461.57,112
8882,19902,559.02,112
10687,17071,393.3,112
18326,19306,177.97,112
17191,2017,571.78,112
9991,12975,365.57,112
14080,6234,122.7,112
16160,9162,185.08,112
9983,2775,395.54,112
5483,19599,158.57,112
13644,17497,323.08,112
2053,2726,18.23,112
15485,9330,192.58,112
8861,11930,412.04,112
14903,9690,569.01,112
13329,4508,101.59,112
16345,1802,109.91,112
10089,3713,143.61,112
11140,19772,541.33,112
5858,7196,372.01,112
17827,9674,298.52,112
15710,6187,311.07,112
19256,19516,149.5,112
15284,15128,199.52,112
10074,15515,166.86,112
7899,5388,221.66,112
19032,13317,556.41,112
7232,18524,139.66,112
16744,19003,216.82,112
17925,18457,206.13,112
6958,6475,468.42,112
15452,9237,109.08,112
8971,11870,575.29,112
6542,19323,297.85,112
6613,16280,324.6,112
9100,10459,493.54,112
16898,8923,448.39,112
9397,9973,100.98,112
17388,1530,197.94,112
5871,14858,393.48,112
8642,19853,295.64,112
16660,19864,304.01,112
19994,7783,284.17,112
7520,19310,197.82,112
19288,8399,175.33,112
8713,267,359.44,112
11301,17342,105.86,112
9130,19788,455.72,112
9046,18494,529.46,112
15006,16925,572.41,112
7461,15903,171.67,112
11284,8446,104.93,112
14316,16335,138.91,112
13086,9596,543.54,112
9086,17597,506.45,112
6425,19390,244.58,112
13697,5964,375.29,112
7268,8751,181.03,112
9047,9980,518.86,112
12940,15092,430.07,112
5168,9942,523.75,112
19548,2580,154.25,112
16394,19737,172.47,112
14781,9176,264.8,112
5987,1119,251.86,112
16107,19832,166.36,112
19138,19055,408.04,112
19644,14938,246.58,112
8618,4025,298.33,112
16853,19007,440.41,112
5439,9948,159.27,112
16175,19962,136.22,112
18168,18286,121.65,112
10780,12366,356.97,112
14813,7590,552.94,112
19486,9492,130.82,112
19531,9585,164.88,112
6913,3839,463.14,112
16461,15916,286.54,112
15944,17933,235.03,112
11773,1743,310.91,112
8826,2154,443.82,112
8435,19997,359.5,112
11276,8076,121.02,112
19983,1176,320.76,112
19229,7858,119.91,112
13016,9013,546.67,112
8278,8303,181.97,112
18577,16462,240.38,112
19634,1973,237.77,112
8652,6445,282.57,112
18152,19306,139.02,112
10915,15950,569.98,112
5921,16335,262.51,112
15590,18078,186.1,112
16242,15866,120.76,112
15899,19305,329.85,112
18306,15902,153.44,112
15095,6715,579.34,112
17585,19869,173.44,112
17247,7352,143.44,112
18760,16425,315.52,112
8233,3726,12.89,112
7422,16094,180.07,112
19281,19465,159.1,112
9729,17323,12.02,112
6926,9741,421.86,112
16625,17863,275.01,112
4481,5743,231.03,112
18790,7432,336.82,112
6010,9723,101.48,112
18102,8999,112.84,112
7018,9517,464.85,112
18975,13687,443.51,112
16207,14316,155.66,112
7993,9966,213.77,112
7406,9645,137.63,112
15841,7803,239.86,112
17941,18663,360.0,112
7502,12943,121.79,112
15883,16103,358.2,112
15658,4244,207.13,112
5800,19996,243.47,112
5734,7231,210.41,112
19205,3923,122.69,112
6588,2559,311.6,112
7819,9647,322.07,112
9997,13670,260.85,112
18599,8412,312.94,112
8831,18935,568.7,112
11941,6313,364.98,112
19238,18776,184.71,112
16404,19851,365.73,112
9986,16825,216.27,112
18275,3704,190.03,112
17751,1514,277.82,112
16015,9911,124.79,112
16833,19546,538.91,112
15778,1822,348.35,112
13642,7420,289.92,112
7517,9997,100.72,112
19871,9762,213.57,112
7588,13481,114.05,112
19693,17330,260.67,112
9634,18589,273.35,112
13400,2171,176.57,112
7133,18986,455.04,112
8896,526,418.95,112
19155,7797,448.77,112
6674,17387,369.26,112
10988,9244,595.03,112
6345,9961,182.71,112
10731,18375,295.61,112
16228,3192,122.09,112
15621,18009,221.75,112
12006,17861,196.72,112
11685,16844,368.61,112
18028,12149,149.36,112
15443,19402,126.86,112
19269,14679,163.44,112
16428,11164,219.91,112
16514,9332,264.79,112
14620,13887,258.89,112
6743,5370,201.22,112
12797,17500,382.48,112
15973,8124,307.17,112
7155,4236,465.41,112
9992,16544,225.11,112
14036,9958,176.13,112
11626,8997,387.76,112
7264,19999,188.1,112
19336,8086,183.52,112
17175,11720,448.22,112
6830,17437,500.32,112
8749,17454,227.58,112
19340,19979,138.19,112
6039,8461,144.11,112
9088,1308,497.63,112
9993,9886,225.91,112
18188,14536,176.32,112
12936,9628,505.04,112
5796,2732,200.88,112
19984,7593,359.57,112
6663,9020,295.19,112
16920,18658,538.65,112
12529,17998,383.1,112
10766,14659,304.48,112
10981,19895,510.45,112
6127,1646,168.71,112
6044,19900,117.83,112
14378,15851,189.94,112
13532,7146,131.39,112
9234,3956,182.92,112
6037,6027,190.38,112
18866,18967,495.3,112
18172,3291,199.85,112
15911,4810,355.38,112
13596,13657,191.82,112
6572,19998,386.25,112
19079,18898,442.29,112
9978,18137,354.17,112
11996,4586,334.7,112
7439,8127,196.77,112
14357,6203,100.43,112
16707,13671,261.26,112
18724,9798,357.29,112
9383,12541,186.89,112
19998,6426,261.79,112
19998,9499,261.79,112
19781,7430,18.22,112
18994,7320,433.51,112
4405,10734,390.73,112
16262,11261,179.08,112
8267,5515,110.44,112
6422,6891,341.39,112
19990,9602,276.07,112
14846,17999,587.65,112
19571,17589,126.01,112
15453,19930,103.8,112
11475,7382,116.95,112
17495,13161,148.75,112
19240,6093,170.52,112
15473,19241,189.38,112
6310,19759,189.77,112
17158,19935,527.75,112
8286,13214,122.19,112
6083,18973,142.36,112
15188,8910,599.3,112
10481,3292,356.01,112
6234,5261,113.15,112
14509,14411,307.25,112
8233,3726,12.89,112
4800,16366,495.16,112
4507,7835,331.16,112
8586,18663,257.32,112
12119,7010,157.11,112
14759,12114,396.11,112
14742,9974,242.97,112
8131,15514,136.13,112
17660,9995,262.45,112
17481,8907,169.44,112
19369,17144,149.72,112
8406,10686,315.79,112
8764,6782,300.29,112
13907,8719,231.99,112
19178,17171,594.86,112
7592,13599,113.4,112
19055,4467,507.26,112
19992,17779,375.7,112
7777,15951,356.73,112
16468,3803,210.28,112
5382,18191,129.77,112
5310,7167,140.24,112
15997,5416,297.64,112
13926,18964,387.22,112
7841,18938,287.42,112
19987,18810,307.79,112
18513,4280,210.02,112
5605,7901,305.26,112
9366,12314,196.33,112
19553,1774,127.62,112
9439,19995,117.31,112
14855,14300,471.35,112
18211,10910,175.82,112
9368,19898,101.9,112
16173,8762,117.19,112
5233,4012,108.84,112
10862,8125,423.7,112
6333,9966,180.96,112
14661,4974,301.64,112
6133,7710,163.16,112
8327,19803,103.56,112
8233,3726,12.89,112
15010,10856,569.21,112
6697,4188,268.76,112
8762,17805,275.79,112
6775,8029,389.2,112
6287,9822,106.19,112
15480,7343,147.85,112
9159,19960,591.97,112
18767,19848,253.21,112
9162,19634,431.04,112
8319,1758,168.13,112
14398,9167,130.47,112
5646,10605,371.98,112
10404,13455,324.7,112
18329,9591,118.36,112
9994,9623,376.92,112
19781,7430,18.22,112
7086,9887,509.42,112
19781,7430,18.22,112
16346,19961,139.64,112
16354,6715,157.91,112
6267,9485,187.38,112
9235,9435,109.58,112
13551,19322,166.24,112
14634,19657,396.14,112
16746,9999,378.48,112
7176,15422,414.14,112
9618,13789,346.73,112
5953,6654,272.35,112
15053,19801,424.25,112
14639,18894,297.26,112
12157,4742,154.52,112
12874,11595,471.02,112
6072,18956,156.96,112
7572,13711,127.59,112
19982,19600,330.6,112
8136,8443,193.25,112
15398,8859,100.61,112
6013,8478,144.35,112
5058,16316,508.6,112
19081,19628,427.76,112
8223,9390,184.63,112
4714,18139,378.82,112
13762,9214,203.14,112
15601,14264,361.0,112
17340,18086,171.67,112
6954,19992,554.36,112
10612,5749,202.88,112
9033,16766,423.48,112
4887,9437,418.48,112
18394,19815,166.44,112
10747,9945,314.38,112
18149,10631,123.29,112
7849,6831,225.77,112
18271,9706,187.75,112
15638,9290,359.79,112
13278,7902,109.37,112
16792,15528,264.27,112
5216,8078,144.75,112
16558,19955,200.25,112
16135,18568,168.05,112
11432,19530,114.08,112
19453,9455,101.3,112
9517,2362,151.69,112
13582,14747,183.47,112
13173,2650,555.15,112
9729,17323,12.02,112
18187,19342,199.82,112
17376,19165,123.86,112
16437,8969,226.41,112
9136,7038,574.05,112
12843,9141,474.6,112
6227,6060,175.1,112
6106,9533,192.25,112
8314,17965,124.98,112
14492,7895,261.23,112
18396,19974,121.51,112
10860,12444,427.22,112
12221,5471,171.85,112
15275,9878,198.33,112
4610,19594,243.41,112
14101,1016,157.0,112
17500,4631,136.86,112
17975,13380,385.92,112
17086,5751,477.55,112
7733,4493,204.88,112
8242,19757,173.8,112
4454,7661,344.67,112
15884,13468,336.97,112
8162,19215,134.27,112
14436,15112,308.01,112
5513,12255,188.83,112
17133,9507,497.67,112
11425,271,121.3,112
6095,3118,181.14,112
14247,6998,111.98,112
12206,18715,179.21,112
9995,6527,394.35,112
19833,19872,300.97,112
16983,19598,484.47,112
15458,2953,169.11,112
17910,7291,388.66,112
5481,8943,105.76,112
17334,7785,189.97,112
6695,19803,387.94,112
9614,19964,229.47,112
18175,19158,173.58,113
6770,6188,323.16,113
7898,9161,380.94,113
8428,7181,240.28,113
5480,1821,108.41,113
17083,9935,454.58,113
9311,14009,13.73,113
8596,14575,257.42,113
15235,3038,162.16,113
6983,7022,403.14,113
11542,8606,127.52,113
17468,4655,107.26,113
17789,356,287.04,113
17670,19814,270.36,113
19994,18794,284.17,113
14988,15174,403.92,113
6579,14858,244.28,113
6509,19901,340.42,113
6004,9067,166.13,113
5811,17373,222.22,113
6322,17983,183.44,113
17841,7399,262.05,113
10646,15959,236.02,113
14887,16040,597.82,113
17230,19865,196.33,113
9440,13851,141.82,113
17099,9367,433.67,113
14480,13578,343.35,113
12028,6382,101.58,113
17675,9048,203.91,113
10818,17006,453.39,113
8943,19903,558.75,113
17094,19423,505.23,113
13285,18140,115.97,113
13994,9133,248.86,113
16015,9725,124.79,113
17578,1958,147.41,113
19987,7549,307.79,113
14022,8792,177.63,113
17333,18605,141.74,113
5630,4511,248.41,113
18213,12351,190.72,113
12758,19997,207.02,113
4964,9407,579.89,113
18285,19997,184.97,113
18085,14040,149.61,113
7500,16796,107.23,113
7430,17256,139.3,113
12492,19975,372.92,113
9998,11636,323.79,113
9998,10623,323.79,113
4963,14015,470.86,113
19729,18714,219.39,113
7509,14700,134.85,113
18337,7196,145.49,113
14836,6351,18.23,113
19993,7757,364.57,113
15191,9451,566.28,113
14516,4492,211.86,113
11153,15995,412.33,113
5882,7645,360.38,113
19990,6276,276.07,113
7915,7533,216.99,113
10527,14667,387.73,113
7067,2990,523.45,113
6217,9903,125.0,113
18033,7669,183.55,113
19149,19699,501.25,113
15259,18411,136.33,113
18252,8877,175.3,113
6750,9996,288.36,113
16728,4443,237.21,113
15281,11421,130.05,113
6794,6799,380.85,113
5953,19919,272.35,113
11210,9341,131.19,113
13194,2303,515.91,113
8242,12655,173.8,113
5360,12828,184.47,113
4849,17038,476.45,113
17370,13720,161.33,113
18634,6223,14.6,113
19991,19824,214.82,113
17987,17338,220.83,113
17483,6587,130.63,113
8579,15311,240.75,113
5795,8462,335.57,113
10047,19384,101.77,113
8925,18908,506.27,113
8107,14620,132.61,113
19157,18289,425.26,113
7893,9918,399.04,113
18357,13045,166.13,113
15392,19739,160.99,113
9155,9821,419.52,113
18416,14395,218.85,113
17968,9368,284.91,113
16160,4523,185.08,113
9187,5563,441.7,113
6291,1038,121.09,113
9576,17791,104.87,113
19336,11926,183.52,113
15884,15790,336.97,113
14472,1751,381.95,113
9526,3835,117.68,113
14657,3575,234.71,113
14913,12126,505.42,113
18394,6265,166.44,113
18984,19865,533.53,113
15081,19287,594.29,113
19982,17809,330.6,113
14581,19453,311.73,113
19585,9969,140.92,113
15430,19897,184.78,113
18506,7147,393.2,113
17750,18918,313.0,113
16538,17891,14.56,113
6906,8140,417.22,113
6860,4255,432.88,113
14750,8759,392.45,113
8522,9676,377.2,113
8392,8399,188.8,113
14143,5077,117.75,113
11246,18924,111.58,113
15179,2458,589.13,113
7408,18702,150.38,113
7975,13790,284.94,113
15447,9944,178.36,113
5036,2175,576.03,113
19354,9648,132.8,113
6353,9775,140.33,113
11734,9511,323.5,113
19424,467,126.25,113
9997,6506,260.85,113
7911,9871,214.96,113
18214,16471,176.72,113
11595,9803,176.78,113
4937,9934,487.45,113
13679,9625,217.27,113
18712,6270,304.01,113
17540,19691,198.86,113
8421,16431,328.07,113
9603,2463,218.19,113
15562,2441,157.6,113
19458,19562,174.75,113
16391,6557,149.08,113
6732,5415,213.78,113
7982,14541,279.3,113
17821,19653,239.22,113
17673,3183,377.07,113
9646,12660,376.26,113
5349,19902,185.52,113
15542,4505,162.53,113
15461,17978,122.04,113
9985,9941,337.29,113
14139,6219,102.63,113
10496,6329,356.92,113
12951,7198,506.48,113
15695,9993,256.64,113
8065,2491,195.55,113
7768,19854,266.39,113
9995,19841,394.35,113
14186,13182,175.5,113
13833,10695,391.69,113
8850,18380,469.5,113
19494,10989,177.57,113
8513,8959,393.77,113
19658,19661,11.82,113
12004,19834,182.02,113
13558,2828,147.91,113
10688,19348,386.61,113
11565,19980,195.0,113
18450,19738,292.45,113
16538,17891,14.56,113
13020,15803,510.89,113
6098,19647,143.69,113
11566,8619,131.41,113
14836,6351,18.23,113
14014,1661,182.94,113
6067,19999,139.27,113
17907,17352,384.75,113
6837,9631,478.04,113
18963,7575,410.73,113
19459,9846,158.69,113
15894,9996,365.86,113
7145,19967,423.32,113
13606,9672,11.18,113
19465,3354,147.0,113
8675,18425,357.33,113
18361,14758,183.07,113
18265,6540,155.25,113
18418,8521,360.32,113
19259,9903,146.99,113
12173,16076,160.5,113
16475,19723,391.29,113
7443,6189,136.27,113
7871,12095,273.07,113
19688,19409,353.2,113
9324,9655,131.94,113
16565,7213,244.42,113
5622,10062,317.8,113
5862,16603,281.42,113
10813,8998,407.3,113
17533,9973,112.7,113
18634,6223,14.6,113
16214,3853,116.66,113
5053,11455,548.25,113
14195,18174,139.94,113
12795,16058,350.14,113
11845,15931,386.85,113
18152,8219,139.02,113
19658,19661,11.82,113
15142,5180,587.89,113
15167,17907,440.39,113
9311,14009,13.73,113
15412,3960,187.55,113
5302,9979,132.52,113
16528,1191,387.39,113
5500,6462,167.86,113
13125,2378,532.61,113
6345,9673,182.71,113
16538,17891,14.56,113
16908,4600,571.4,113
17381,13533,115.75,113
12597,920,209.11,113
19201,11409,147.0,113
15132,13797,11.5,113
8546,9998,341.83,113
17458,17112,149.94,113
8369,7325,102.63,113
9262,19037,187.24,113
5266,3167,170.66,113
17040,13038,519.94,113
5429,17486,154.99,113
9994,13465,376.92,113
18884,2363,410.42,113
2230,19738,13.1,113
18986,8212,406.2,113
18393,15720,161.66,113
19999,9999,350.41,113
19999,19728,350.41,113
15214,19021,154.0,113
17331,3613,142.55,113
13970,17583,226.83,113
9522,18206,125.02,113
7834,18973,366.22,113
18355,19947,117.83,113
15616,6938,208.38,113
8707,8173,220.39,113
14751,8791,268.86,113
7952,16471,311.8,113
16286,5413,103.87,113
9993,6558,225.91,113
14520,5684,247.05,113
16468,13981,210.28,113
16174,5710,188.97,113
14769,9950,329.79,113
15039,3144,563.82,113
7910,17548,397.76,113
12654,9517,226.11,113
18997,17508,521.95,113
15972,18395,235.21,113
16041,13004,198.02,113
14955,3261,571.52,113
12840,2687,434.7,113
8398,3551,165.72,113
8942,2623,505.05,113
17062,9996,460.26,113
7205,9374,196.89,113
13406,18221,170.13,113
5936,8351,399.7,113
7136,4779,460.51,113
13276,10843,106.05,113
7405,16541,106.95,113
13949,19014,380.97,113
18002,19226,190.0,113
16773,9611,205.53,113
8724,15801,266.3,113
6358,7967,124.41,113
9487,9725,143.46,113
18585,17864,371.36,113
17531,7467,194.91,113
8099,19774,179.72,113
15978,19740,371.77,113
15417,5391,124.25,113
19998,8989,261.79,113
19998,16157,261.79,113
15827,8207,394.1,113
19489,19374,116.04,113
13865,3132,385.64,113
12542,9627,278.26,113
15357,16239,187.05,113
18189,9816,126.75,113
5215,5437,169.32,113
18334,6804,137.38,113
7647,1981,377.77,113
14192,5198,118.55,113
18902,10873,456.64,113
18917,19801,510.05,113
12403,19742,303.0,113
9401,19996,194.0,113
7814,8767,333.54,113
19981,18797,19.45,113
17296,19996,108.3,113
19983,19106,320.76,113
7161,19805,484.07,113
19996,17765,214.8,113
9073,4856,414.01,113
15042,9022,466.1,113
19143,19059,498.94,113
9983,9945,395.54,113
18493,8140,342.57,113
6257,4476,162.69,113
9556,7790,161.24,113
11920,5000,320.29,113
11601,9998,359.25,113
5788,15114,360.73,113
18059,9896,172.91,113
9145,9503,545.89,113
17941,263,360.0,113
17946,6668,370.41,113
15274,7780,199.46,113
9383,10590,186.89,113
15958,19672,349.6,113
13252,19162,135.35,113
17651,19401,200.8,113
10661,4808,264.69,113
17090,5406,456.27,113
16059,4971,198.64,113
18458,7530,274.82,113
5528,9692,105.01,113
13606,9672,11.18,113
15949,4979,208.36,113
14401,13208,279.72,113
5495,8062,199.03,113
18916,19022,466.35,113
9990,5534,209.22,113
15119,16938,587.45,113
8000,18479,105.73,113
7138,17823,560.29,113
14836,6351,18.23,113
5831,19629,278.67,113
16334,8485,123.37,113
17728,9549,232.07,113
18157,12999,132.57,113
9076,19898,487.94,113
7401,19160,153.46,113
17662,2666,302.54,113
8846,18025,568.35,113
17004,9174,476.36,113
5900,9023,251.5,113
14624,9423,223.22,113
18204,7015,195.02,113
15769,7435,313.01,113
15365,6520,111.0,113
5661,5326,323.29,113
14150,19992,161.28,113
8206,9628,104.41,113
16540,14119,296.98,113
7462,17711,165.13,113
9978,19930,354.17,113
15132,13797,11.5,113
14604,18865,359.27,113
19658,19661,11.82,113
7191,9967,490.42,113
19985,6531,209.89,113
10762,9081,394.97,113
9452,8568,153.72,113
12044,19879,101.23,113
14829,9598,570.28,113
9552,19098,167.88,113
18134,19528,172.47,113
15828,15100,252.8,113
17193,9693,492.36,113
9687,15933,319.86,113
9258,7997,175.83,113
18304,10627,197.11,113
7863,19999,359.69,113
18634,6223,14.6,113
17145,11070,491.83,113
6795,9451,259.17,113
16808,9513,582.85,113
5567,9341,133.53,113
8721,5341,348.04,113
16538,17891,14.56,113
18836,8524,475.45,113
15172,16557,435.33,113
7394,7038,111.29,113
13975,6538,315.88,113
8956,8827,551.96,113
6360,9983,118.55,113
13898,11629,208.13,113
9981,9940,230.36,113
5968,9519,308.64,113
5491,9695,192.16,113
5015,2894,419.1,113
9992,3489,225.11,113
17430,19993,173.52,113
10893,11973,547.4,113
17999,19756,302.44,113
18270,9275,167.99,113
19997,5975,279.08,113
5718,8590,388.51,113
5497,7102,188.6,113
17658,3353,231.22,113
13401,15084,129.83,113
5861,8351,204.13,113
14473,8487,231.16,113
7383,18622,168.27,113
17206,5670,109.55,113
6574,15231,380.17,113
5636,5693,295.44,113
10616,14258,361.39,113
16574,11308,385.98,113
13040,19547,508.35,113
18409,19932,267.95,113
17525,8396,192.77,113
19984,9899,359.57,113
9007,19957,416.55,113
5558,8556,145.25,113
15010,15194,569.21,113
19396,6670,197.35,113
14893,19956,591.02,113
14997,1800,475.08,113
10988,19420,595.03,113
15810,8895,351.83,113
6238,17228,189.25,113
13411,19915,168.99,113
6367,4383,127.02,113
14344,5454,132.07,113
13613,12165,258.61,113
8214,6382,193.57,113
13497,9173,171.5,113
12650,9751,365.47,113
17519,8137,127.16,113
10929,18380,472.92,113
5074,16895,504.2,113
7867,19853,383.38,113
6482,15325,243.53,113
11637,19992,250.72,113
6694,4763,370.01,113
15460,5582,150.63,113
19191,3186,521.14,113
15049,9521,541.09,113
17579,18699,178.5,113
19761,19815,354.58,113
8960,9662,519.4,113
5218,16764,124.58,113
6094,13884,142.19,113
2230,19738,13.1,113
11883,9420,281.22,113
17456,18767,158.02,113
7478,8281,179.16,113
14342,1081,115.91,113
8156,10748,115.3,113
7042,8526,488.32,113
17245,7548,144.21,113
9986,9145,216.27,113
17908,10393,369.25,113
17233,9997,151.22,113
5070,9981,434.51,113
7657,8621,317.39,113
11235,12939,172.83,113
14005,14104,129.07,113
18250,8522,142.91,113
8855,17686,520.03,113
15364,11977,189.36,113
6993,16045,511.98,113
7918,4215,300.85,113
7322,9229,139.35,113
11834,9670,297.54,113
6646,19743,379.42,113
8795,17980,391.85,113
7828,9807,247.53,113
12256,12188,142.49,113
7223,17327,128.85,113
13731,8685,232.57,113
6323,19452,143.83,113
11711,19870,333.73,113
19992,8563,375.7,113
7175,18076,494.04,113
19981,18797,19.45,113
19989,9341,374.64,113
19649,19923,317.32,113
18197,6548,111.58,113
7554,6062,159.08,113
15160,9965,479.97,113
5960,7070,297.44,113
8454,19213,368.95,113
18717,4492,349.33,113
13606,9672,11.18,113
15964,9997,252.97,113
5941,7309,230.36,113
17364,7356,133.5,113
17724,9768,391.64,113
17611,9704,248.33,113
5340,13948,133.36,113
6623,6415,288.38,113
6087,12751,109.8,113
13672,2090,330.39,113
17063,9739,436.88,113
13600,19295,311.97,113
18640,2414,397.2,113
10649,2169,266.17,113
17328,6347,105.31,113
16687,6088,286.5,113
8776,9900,322.08,113
6741,16062,381.23,113
