nodeid,isFraud,init_balance,fraudStep
16352,0,158.89,-1
16353,0,149.90,-1
16354,0,157.92,-1
16355,0,143.79,-1
16356,0,123.76,-1
16357,0,163.29,-1
16358,0,112.59,-1
16359,0,120.04,-1
16360,0,124.46,-1
16361,0,164.94,-1
16362,1,181.58,-1
16363,0,190.84,-1
16364,1,146.20,-1
16365,0,102.06,-1
16366,0,110.49,-1
16367,0,190.47,-1
16368,0,101.82,-1
16369,0,103.80,-1
16370,0,134.69,-1
16371,0,142.08,-1
16372,0,158.85,-1
16373,0,121.14,-1
16374,0,136.32,-1
16375,0,157.60,-1
16376,0,165.63,-1
16377,0,119.56,-1
16378,0,102.42,-1
16379,0,116.49,-1
16380,0,117.53,-1
16381,0,125.55,-1
16382,0,148.09,-1
16383,0,121.63,-1
16384,0,175.07,-1
16385,0,193.03,-1
16386,0,183.51,-1
16387,0,160.13,-1
16388,0,125.75,-1
16389,0,100.78,-1
16390,0,191.58,-1
16391,0,149.09,-1
16392,0,159.99,-1
16393,0,114.82,-1
16394,0,172.48,-1
16395,0,140.15,-1
16396,0,123.19,-1
16397,0,172.31,-1
16398,0,108.13,-1
16399,0,134.73,-1
16400,0,384.08,-1
16401,0,225.37,-1
16402,0,281.40,-1
16403,0,201.05,-1
16404,0,365.74,-1
16405,0,211.05,-1
16406,0,204.21,-1
16407,0,235.60,-1
16408,0,255.07,-1
16409,0,316.10,-1
16410,0,308.08,-1
16411,0,259.13,-1
16412,0,325.87,-1
16413,0,378.25,-1
16414,0,338.66,-1
16415,0,204.70,-1
16416,0,220.20,-1
16417,0,338.21,-1
16418,0,359.05,-1
16419,0,283.23,-1
16420,0,242.97,-1
16421,0,268.32,-1
16422,0,371.47,-1
16423,0,317.82,-1
16424,0,367.82,-1
16425,0,256.05,-1
16426,0,334.83,-1
16427,0,318.22,-1
16428,0,219.92,-1
16429,0,309.06,-1
16430,0,281.17,-1
16431,0,284.04,-1
16432,0,269.84,-1
16433,0,202.33,-1
16434,0,218.59,-1
16435,0,257.70,-1
16436,0,359.25,-1
16437,0,226.41,-1
16438,0,325.83,-1
16439,0,200.92,-1
16440,0,341.06,-1
16441,0,331.76,-1
16442,0,297.09,-1
16443,0,270.21,-1
16444,0,272.89,-1
16445,0,236.68,-1
16446,0,335.98,-1
16447,0,359.42,-1
16448,0,264.10,-1
16449,0,369.33,-1
16450,0,206.66,-1
16451,0,336.89,-1
16452,0,275.25,-1
16453,0,371.46,-1
16454,0,280.02,-1
16455,0,297.18,-1
16456,0,301.07,-1
16457,0,235.23,-1
16458,0,304.86,-1
16459,0,282.95,-1
16460,0,300.71,-1
16461,0,286.55,-1
16462,0,299.22,-1
16463,0,337.95,-1
16464,0,201.39,-1
16465,0,217.03,-1
16466,0,242.07,-1
16467,0,261.52,-1
16468,0,210.29,-1
16469,0,237.31,-1
16470,0,235.94,-1
16471,0,227.85,-1
16472,0,263.63,-1
16473,0,244.82,-1
16474,0,394.14,-1
16475,0,391.30,-1
16476,0,392.55,-1
16477,0,340.62,-1
16478,0,214.67,-1
16479,0,248.50,-1
16480,0,264.77,-1
16481,0,220.32,-1
16482,0,342.51,-1
16483,0,325.42,-1
16484,0,264.88,-1
16485,0,303.53,-1
16486,0,252.45,-1
16487,0,205.56,-1
16488,0,316.25,-1
16489,0,313.65,-1
16490,0,255.91,-1
16491,0,292.20,-1
16492,0,289.09,-1
16493,0,381.01,-1
16494,0,266.24,-1
16495,0,377.75,-1
16496,0,384.31,-1
16497,0,224.05,-1
16498,0,385.20,-1
16499,0,318.32,-1
16500,0,299.11,-1
16501,0,314.87,-1
16502,0,269.11,-1
16503,0,206.20,-1
16504,0,261.92,-1
16505,0,317.98,-1
16506,0,215.27,-1
16507,0,365.81,-1
16508,0,374.53,-1
16509,0,287.83,-1
16510,0,251.56,-1
16511,0,343.31,-1
16512,0,366.25,-1
16513,0,332.53,-1
16514,0,264.79,-1
16515,0,357.45,-1
16516,0,224.13,-1
16517,0,267.55,-1
16518,0,282.71,-1
16519,0,208.72,-1
16520,0,325.24,-1
16521,0,356.46,-1
16522,0,282.37,-1
16523,0,325.18,-1
16524,0,353.46,-1
16525,0,352.25,-1
16526,0,392.05,-1
16527,0,250.65,-1
16528,0,387.39,-1
16529,0,308.31,-1
16530,0,354.22,-1
16531,0,271.77,-1
16532,1,383.82,132
16533,1,277.18,128
16534,0,361.15,-1
16535,0,206.23,-1
16536,0,386.41,-1
16537,0,271.92,-1
16538,1,365.33,113
16539,0,279.09,-1
16540,0,296.99,-1
16541,0,242.54,-1
16542,0,202.67,-1
16543,0,385.63,-1
16544,0,376.94,-1
16545,0,250.85,-1
16546,0,317.08,-1
16547,0,383.59,-1
16548,0,271.99,-1
16549,0,319.71,-1
16550,0,315.11,-1
16551,0,303.60,-1
16552,1,323.81,-1
16553,0,222.86,-1
16554,0,222.50,-1
16555,0,259.25,-1
16556,0,343.72,-1
16557,0,277.85,-1
16558,1,200.25,133
16559,0,359.29,-1
16560,0,294.74,-1
16561,0,277.23,-1
16562,0,338.13,-1
16563,0,357.50,-1
16564,0,207.25,-1
16565,0,244.43,-1
16566,0,233.33,-1
16567,0,345.36,-1
16568,0,306.05,-1
16569,0,235.55,-1
16570,0,311.73,-1
16571,0,268.37,-1
16572,0,202.82,-1
16573,0,387.47,-1
16574,0,385.98,-1
16575,0,386.80,-1
16576,0,339.35,-1
16577,1,360.39,64
16578,0,231.95,-1
16579,0,336.86,-1
16580,0,212.81,-1
16581,0,267.05,-1
16582,0,346.59,-1
16583,0,301.69,-1
16584,0,391.85,-1
16585,0,258.49,-1
16586,0,333.75,-1
16587,0,277.48,-1
16588,0,384.65,-1
16589,0,303.32,-1
16590,0,266.54,-1
16591,0,275.23,-1
16592,0,306.91,-1
16593,0,389.64,-1
16594,0,279.48,-1
16595,0,316.38,-1
16596,0,287.63,-1
16597,0,313.46,-1
16598,0,388.45,-1
16599,0,285.33,-1
16600,0,349.20,-1
16601,0,337.36,-1
16602,0,235.44,-1
16603,0,304.88,-1
16604,0,205.04,-1
16605,0,311.99,-1
16606,0,325.61,-1
16607,0,316.47,-1
16608,0,224.43,-1
16609,0,312.39,-1
16610,0,396.86,-1
16611,0,208.51,-1
16612,0,220.68,-1
16613,0,281.18,-1
16614,0,306.43,-1
16615,0,232.74,-1
16616,0,238.06,-1
16617,0,201.39,-1
16618,0,332.76,-1
16619,0,216.40,-1
16620,0,241.24,-1
16621,0,276.30,-1
16622,0,371.57,-1
16623,0,374.91,-1
16624,0,317.66,-1
16625,0,275.02,-1
16626,0,250.16,-1
16627,0,336.32,-1
16628,0,239.97,-1
16629,0,295.38,-1
16630,1,354.19,-1
16631,0,310.20,-1
16632,0,389.68,-1
16633,0,347.56,-1
16634,0,316.63,-1
16635,0,311.08,-1
16636,0,397.64,-1
16637,0,306.14,-1
16638,0,292.35,-1
16639,0,280.03,-1
16640,0,365.47,-1
16641,0,324.02,-1
16642,0,350.52,-1
16643,0,257.86,-1
16644,0,323.85,-1
16645,0,358.31,-1
16646,0,339.03,-1
16647,0,382.04,-1
16648,0,267.08,-1
16649,0,375.32,-1
16650,0,282.33,-1
16651,0,209.19,-1
16652,0,295.46,-1
16653,0,221.28,-1
16654,0,298.48,-1
16655,0,386.25,-1
16656,0,330.97,-1
16657,0,316.85,-1
16658,0,259.44,-1
16659,0,327.04,-1
16660,0,304.01,-1
16661,0,313.14,-1
16662,0,371.03,-1
16663,0,248.58,-1
16664,0,283.62,-1
16665,0,292.58,-1
16666,0,384.94,-1
16667,0,267.63,-1
16668,0,340.97,-1
16669,0,238.30,-1
16670,0,352.50,-1
16671,0,359.02,-1
16672,0,369.41,-1
16673,0,232.39,-1
16674,0,294.59,-1
16675,0,226.74,-1
16676,0,215.49,-1
16677,0,345.67,-1
16678,0,269.09,-1
16679,0,299.64,-1
16680,0,374.21,-1
16681,0,203.60,-1
16682,0,268.19,-1
16683,0,344.79,-1
16684,0,284.49,-1
16685,0,394.94,-1
16686,0,262.29,-1
16687,0,286.50,-1
16688,0,396.92,-1
16689,0,241.88,-1
16690,0,281.62,-1
16691,0,207.25,-1
16692,0,244.06,-1
16693,1,315.61,-1
16694,0,332.13,-1
16695,0,318.33,-1
16696,0,344.14,-1
16697,0,312.12,-1
16698,0,379.88,-1
16699,0,221.20,-1
16700,0,391.96,-1
16701,0,384.02,-1
16702,1,379.82,123
16703,0,271.02,-1
16704,0,392.80,-1
16705,0,238.97,-1
16706,0,369.03,-1
16707,0,261.27,-1
16708,0,303.23,-1
16709,0,276.42,-1
16710,1,283.15,-1
16711,0,367.31,-1
16712,0,262.69,-1
16713,0,258.81,-1
16714,0,258.80,-1
16715,0,245.95,-1
16716,0,254.30,-1
16717,0,340.25,-1
16718,0,204.84,-1
16719,0,265.47,-1
16720,0,291.67,-1
16721,0,294.24,-1
16722,0,214.02,-1
16723,0,221.91,-1
16724,0,348.17,-1
16725,0,210.33,-1
16726,0,221.10,-1
16727,0,237.42,-1
16728,0,237.21,-1
16729,0,313.67,-1
16730,0,355.37,-1
16731,0,253.27,-1
16732,0,361.44,-1
16733,0,226.26,-1
16734,0,320.07,-1
16735,0,326.21,-1
16736,0,246.28,-1
16737,0,271.04,-1
16738,0,365.32,-1
16739,0,280.71,-1
16740,1,334.32,-1
16741,0,226.54,-1
16742,0,395.31,-1
16743,0,321.98,-1
16744,0,216.82,-1
16745,0,285.85,-1
16746,0,378.48,-1
16747,0,246.40,-1
16748,0,257.99,-1
16749,0,234.00,-1
16750,0,246.72,-1
16751,0,269.59,-1
16752,0,358.82,-1
16753,0,256.05,-1
16754,0,281.92,-1
16755,0,312.33,-1
16756,0,275.02,-1
16757,0,376.66,-1
16758,0,315.21,-1
16759,0,384.83,-1
16760,0,200.29,-1
16761,0,312.94,-1
16762,0,237.93,-1
16763,0,304.33,-1
16764,0,239.98,-1
16765,0,354.33,-1
16766,0,226.20,-1
16767,0,243.23,-1
16768,0,303.50,-1
16769,0,321.23,-1
16770,0,341.72,-1
16771,0,206.70,-1
16772,0,341.67,-1
16773,1,205.54,65
16774,0,239.52,-1
16775,0,230.82,-1
16776,0,200.28,-1
16777,0,276.35,-1
16778,0,269.45,-1
16779,1,204.69,-1
16780,0,214.08,-1
16781,0,328.05,-1
16782,0,208.47,-1
16783,0,369.45,-1
16784,0,396.21,-1
16785,0,233.62,-1
16786,0,227.95,-1
16787,0,252.90,-1
16788,0,344.56,-1
16789,0,274.27,-1
16790,0,286.68,-1
16791,0,246.50,-1
16792,1,264.28,51
16793,0,208.41,-1
16794,0,342.64,-1
16795,0,254.78,-1
16796,0,320.60,-1
16797,0,266.54,-1
16798,0,314.55,-1
16799,0,346.71,-1
16800,0,460.94,-1
16801,0,425.38,-1
16802,0,545.86,-1
16803,1,599.13,111
16804,0,449.77,-1
16805,0,409.85,-1
16806,0,540.75,-1
16807,0,473.63,-1
16808,0,582.86,-1
16809,0,427.14,-1
16810,0,429.44,-1
16811,0,502.23,-1
16812,0,595.87,-1
16813,0,493.92,-1
16814,0,481.51,-1
16815,0,435.88,-1
16816,0,579.31,-1
16817,0,599.57,-1
16818,0,427.72,-1
16819,0,500.61,-1
16820,0,560.62,-1
16821,0,522.76,-1
16822,0,444.72,-1
16823,0,562.45,-1
16824,0,505.87,-1
16825,0,428.62,-1
16826,0,555.03,-1
16827,0,447.91,-1
16828,0,457.13,-1
16829,0,575.46,-1
16830,1,515.39,-1
16831,0,537.37,-1
16832,0,580.18,-1
16833,0,538.92,-1
16834,0,563.24,-1
16835,0,494.94,-1
16836,0,539.43,-1
16837,0,514.65,-1
16838,0,549.11,-1
16839,0,427.96,-1
16840,0,454.64,-1
16841,0,464.20,-1
16842,0,556.44,-1
16843,0,441.73,-1
16844,0,403.79,-1
16845,0,460.22,-1
16846,0,504.69,-1
16847,0,519.36,-1
16848,0,572.38,-1
16849,0,568.66,-1
16850,0,506.89,-1
16851,0,443.65,-1
16852,0,468.71,-1
16853,0,440.41,-1
16854,0,536.59,-1
16855,0,447.40,-1
16856,0,576.11,-1
16857,0,575.42,-1
16858,0,456.23,-1
16859,0,484.22,-1
16860,0,422.75,-1
16861,0,594.82,-1
16862,0,481.33,-1
16863,0,472.67,-1
16864,0,522.15,-1
16865,0,523.91,-1
16866,0,599.14,-1
16867,0,543.08,-1
16868,0,539.31,-1
16869,0,554.18,-1
16870,0,589.17,-1
16871,0,468.52,-1
16872,0,432.26,-1
16873,0,420.50,-1
16874,0,586.07,-1
16875,0,488.81,-1
16876,0,492.31,-1
16877,0,576.48,-1
16878,0,450.87,-1
16879,0,486.12,-1
16880,0,459.32,-1
16881,0,441.14,-1
16882,0,562.86,-1
16883,0,564.97,-1
16884,0,561.21,-1
16885,0,420.87,-1
16886,0,529.74,-1
16887,0,434.42,-1
16888,1,585.65,81
16889,0,475.21,-1
16890,0,567.14,-1
16891,0,434.76,-1
16892,0,496.27,-1
16893,0,442.92,-1
16894,0,475.09,-1
16895,0,444.55,-1
16896,0,456.29,-1
16897,0,535.64,-1
16898,0,448.39,-1
16899,0,500.62,-1
16900,0,427.05,-1
16901,0,577.57,-1
16902,0,526.67,-1
16903,0,574.78,-1
16904,1,549.44,78
16905,0,511.78,-1
16906,0,482.35,-1
16907,0,476.97,-1
16908,0,571.40,-1
16909,0,478.43,-1
16910,1,501.13,135
16911,1,497.64,128
16912,0,520.74,-1
16913,0,486.76,-1
16914,0,551.94,-1
16915,0,489.54,-1
16916,0,571.50,-1
16917,0,479.35,-1
16918,0,499.75,-1
16919,0,417.66,-1
16920,0,538.66,-1
16921,0,538.24,-1
16922,0,524.94,-1
16923,0,469.25,-1
16924,0,594.49,-1
16925,1,489.02,64
16926,0,511.97,-1
16927,0,520.28,-1
16928,0,582.91,-1
16929,0,524.98,-1
16930,0,421.00,-1
16931,0,471.37,-1
16932,0,486.63,-1
16933,0,515.10,-1
16934,0,587.63,-1
16935,0,558.50,-1
16936,0,500.10,-1
16937,0,453.55,-1
16938,0,410.60,-1
16939,0,531.80,-1
16940,1,502.13,-1
16941,0,509.03,-1
16942,0,517.81,-1
16943,0,586.57,-1
16944,0,484.92,-1
16945,0,446.36,-1
16946,0,516.03,-1
16947,0,406.05,-1
16948,0,425.88,-1
16949,1,425.46,146
16950,0,548.44,-1
16951,0,566.07,-1
16952,0,566.15,-1
16953,0,536.10,-1
16954,0,592.93,-1
16955,0,468.90,-1
16956,0,578.38,-1
16957,0,569.42,-1
16958,0,576.80,-1
16959,1,597.67,-1
16960,0,576.25,-1
16961,0,540.60,-1
16962,0,453.12,-1
16963,0,463.21,-1
16964,0,508.03,-1
16965,0,505.44,-1
16966,0,532.07,-1
16967,0,440.82,-1
16968,0,428.39,-1
16969,0,491.21,-1
16970,0,475.82,-1
16971,0,499.91,-1
16972,0,456.23,-1
16973,0,472.54,-1
16974,0,484.24,-1
16975,0,503.66,-1
16976,0,595.57,-1
16977,0,510.58,-1
16978,0,548.86,-1
16979,0,434.82,-1
16980,0,410.73,-1
16981,0,429.98,-1
16982,0,426.88,-1
16983,0,484.47,-1
16984,0,547.76,-1
16985,0,467.04,-1
16986,0,453.48,-1
16987,0,511.20,-1
16988,0,439.20,-1
16989,0,583.78,-1
16990,0,435.37,-1
16991,0,480.66,-1
16992,0,551.22,-1
16993,0,415.55,-1
16994,0,463.98,-1
16995,0,499.12,-1
16996,0,463.70,-1
16997,0,515.37,-1
16998,0,463.22,-1
16999,0,438.77,-1
17000,0,588.03,-1
17001,0,404.37,-1
17002,0,445.75,-1
17003,0,580.42,-1
17004,0,476.37,-1
17005,0,498.32,-1
17006,0,589.25,-1
17007,0,576.79,-1
17008,0,432.65,-1
17009,0,593.18,-1
17010,0,549.24,-1
17011,0,599.63,-1
17012,0,412.99,-1
17013,0,591.56,-1
17014,1,589.67,84
17015,0,523.58,-1
17016,0,406.01,-1
17017,0,415.98,-1
17018,0,480.39,-1
17019,0,504.85,-1
17020,0,579.62,-1
17021,0,420.22,-1
17022,0,588.84,-1
17023,0,466.76,-1
17024,0,431.12,-1
17025,0,505.36,-1
17026,0,522.58,-1
17027,0,532.48,-1
17028,0,523.00,-1
17029,0,555.90,-1
17030,0,550.42,-1
17031,1,543.29,58
17032,0,591.60,-1
17033,0,452.76,-1
17034,1,483.29,-1
17035,1,426.48,95
17036,0,463.99,-1
17037,0,444.53,-1
17038,0,458.42,-1
17039,0,420.59,-1
17040,0,519.94,-1
17041,0,467.22,-1
17042,0,501.89,-1
17043,0,446.42,-1
17044,0,536.81,-1
17045,1,533.70,-1
17046,1,594.21,114
17047,0,486.61,-1
17048,0,474.81,-1
17049,0,406.56,-1
17050,0,495.43,-1
17051,0,531.50,-1
17052,0,571.93,-1
17053,0,580.61,-1
17054,0,482.06,-1
17055,0,549.65,-1
17056,0,448.37,-1
17057,0,595.23,-1
17058,0,449.12,-1
17059,1,559.92,-1
17060,1,464.68,48
17061,0,451.67,-1
17062,0,460.27,-1
17063,0,436.88,-1
17064,0,481.18,-1
17065,0,458.22,-1
17066,0,426.70,-1
17067,0,481.84,-1
17068,0,410.01,-1
17069,0,578.67,-1
17070,0,529.51,-1
17071,0,426.17,-1
17072,0,523.53,-1
17073,0,442.87,-1
17074,0,471.67,-1
17075,0,406.53,-1
17076,0,437.26,-1
17077,0,400.29,-1
17078,0,594.27,-1
17079,0,556.35,-1
17080,0,414.29,-1
17081,0,513.69,-1
17082,0,560.71,-1
17083,0,454.59,-1
17084,0,562.65,-1
17085,0,508.67,-1
17086,0,477.56,-1
17087,0,443.26,-1
17088,0,511.72,-1
17089,0,533.41,-1
17090,0,456.28,-1
17091,0,445.99,-1
17092,0,546.29,-1
17093,0,461.48,-1
17094,0,505.24,-1
17095,0,401.93,-1
17096,0,446.29,-1
17097,0,447.69,-1
17098,0,576.39,-1
17099,0,433.68,-1
17100,0,593.16,-1
17101,0,441.48,-1
17102,0,421.70,-1
17103,0,445.59,-1
17104,0,567.32,-1
17105,0,482.31,-1
17106,0,431.03,-1
17107,0,537.57,-1
17108,0,527.38,-1
17109,0,439.32,-1
17110,0,543.47,-1
17111,0,536.96,-1
17112,0,480.80,-1
17113,0,454.74,-1
17114,0,587.37,-1
17115,0,445.87,-1
17116,0,590.03,-1
17117,0,447.37,-1
17118,0,462.66,-1
17119,0,486.43,-1
17120,0,427.49,-1
17121,1,512.50,-1
17122,0,462.79,-1
17123,0,410.21,-1
17124,0,412.47,-1
17125,0,587.15,-1
17126,0,477.58,-1
17127,0,539.47,-1
17128,0,433.10,-1
17129,0,515.96,-1
17130,0,511.91,-1
17131,0,525.75,-1
17132,0,501.81,-1
17133,0,497.67,-1
17134,0,514.61,-1
17135,0,443.25,-1
17136,0,426.26,-1
17137,0,487.34,-1
17138,0,583.46,-1
17139,0,535.78,-1
17140,0,565.80,-1
17141,0,460.06,-1
17142,0,533.25,-1
17143,0,509.64,-1
17144,0,509.60,-1
17145,0,491.84,-1
17146,0,420.79,-1
17147,0,538.46,-1
17148,0,577.49,-1
17149,0,525.14,-1
17150,0,466.27,-1
17151,0,578.51,-1
17152,0,466.37,-1
17153,0,582.67,-1
17154,0,546.35,-1
17155,1,489.05,135
17156,0,571.88,-1
17157,0,466.69,-1
17158,0,527.75,-1
17159,0,439.78,-1
17160,0,451.05,-1
17161,0,509.94,-1
17162,0,592.51,-1
17163,0,421.78,-1
17164,0,525.17,-1
17165,0,452.46,-1
17166,0,471.24,-1
17167,0,500.12,-1
17168,0,475.09,-1
17169,0,528.64,-1
17170,0,460.43,-1
17171,0,536.50,-1
17172,0,484.86,-1
17173,0,535.32,-1
17174,0,416.10,-1
17175,0,448.22,-1
17176,0,542.77,-1
17177,0,586.42,-1
17178,0,543.98,-1
17179,0,401.14,-1
17180,0,512.85,-1
17181,0,403.42,-1
17182,0,585.40,-1
17183,0,452.58,-1
17184,0,531.88,-1
17185,0,493.78,-1
17186,1,475.87,-1
17187,0,452.71,-1
17188,1,514.40,58
17189,0,482.40,-1
17190,0,503.86,-1
17191,0,571.78,-1
17192,0,566.54,-1
17193,0,492.37,-1
17194,0,443.32,-1
17195,0,523.46,-1
17196,0,542.71,-1
17197,1,416.37,98
17198,0,578.33,-1
17199,0,454.83,-1
17200,0,181.23,-1
17201,0,111.55,-1
17202,0,129.27,-1
17203,0,143.50,-1
17204,0,112.98,-1
17205,0,135.87,-1
17206,0,109.56,-1
17207,0,114.39,-1
17208,0,182.74,-1
17209,0,176.99,-1
17210,1,175.50,140
17211,1,116.69,127
17212,0,141.65,-1
17213,0,175.37,-1
17214,0,199.47,-1
17215,0,170.26,-1
17216,0,125.03,-1
17217,0,194.05,-1
17218,0,127.12,-1
17219,0,125.91,-1
17220,0,142.80,-1
17221,0,114.63,-1
17222,0,101.92,-1
17223,0,109.42,-1
17224,0,181.82,-1
17225,0,172.87,-1
17226,0,165.77,-1
17227,0,140.95,-1
17228,0,103.10,-1
17229,1,120.11,99
17230,0,196.34,-1
17231,0,158.00,-1
17232,0,100.36,-1
17233,0,151.23,-1
17234,0,122.98,-1
17235,1,196.80,100
17236,0,125.77,-1
17237,0,177.24,-1
17238,0,168.05,-1
17239,0,163.64,-1
17240,0,198.51,-1
17241,0,161.00,-1
17242,0,199.23,-1
17243,0,109.15,-1
17244,0,199.70,-1
17245,0,144.21,-1
17246,0,182.61,-1
17247,1,143.44,139
17248,0,149.89,-1
17249,0,160.32,-1
17250,0,127.07,-1
17251,0,139.96,-1
17252,0,170.62,-1
17253,0,125.34,-1
17254,0,127.89,-1
17255,0,135.34,-1
17256,0,146.04,-1
17257,0,122.85,-1
17258,0,199.70,-1
17259,0,111.00,-1
17260,0,159.34,-1
17261,0,188.65,-1
17262,0,197.67,-1
17263,0,143.85,-1
17264,0,121.37,-1
17265,0,154.40,-1
17266,0,186.61,-1
17267,0,117.49,-1
17268,0,157.15,-1
17269,0,124.52,-1
17270,0,135.44,-1
17271,0,165.19,-1
17272,0,195.81,-1
17273,0,100.83,-1
17274,0,105.71,-1
17275,0,187.35,-1
17276,0,165.38,-1
17277,0,146.75,-1
17278,0,124.27,-1
17279,0,107.85,-1
17280,0,141.89,-1
17281,0,186.43,-1
17282,0,186.01,-1
17283,0,135.91,-1
17284,0,163.06,-1
17285,0,140.39,-1
17286,0,106.62,-1
17287,0,123.35,-1
17288,0,149.47,-1
17289,0,106.80,-1
17290,0,107.57,-1
17291,0,189.55,-1
17292,0,158.71,-1
17293,0,136.08,-1
17294,0,194.61,-1
17295,0,122.47,-1
17296,0,108.31,-1
17297,0,184.31,-1
17298,1,177.26,100
17299,0,192.71,-1
17300,0,107.56,-1
17301,0,186.52,-1
17302,0,193.93,-1
17303,0,187.65,-1
17304,0,148.75,-1
17305,0,133.09,-1
17306,0,181.36,-1
17307,0,128.68,-1
17308,0,182.11,-1
17309,0,131.18,-1
17310,0,118.85,-1
17311,0,186.80,-1
17312,0,183.87,-1
17313,1,170.84,-1
17314,0,190.24,-1
17315,0,147.10,-1
17316,0,184.38,-1
17317,0,161.31,-1
17318,0,103.46,-1
17319,0,143.92,-1
17320,0,186.03,-1
17321,0,178.74,-1
17322,0,184.02,-1
17323,1,132.71,-1
17324,0,190.71,-1
17325,0,125.43,-1
17326,0,119.11,-1
17327,0,109.24,-1
17328,0,105.32,-1
17329,0,181.06,-1
17330,0,167.56,-1
17331,0,142.55,-1
17332,0,157.62,-1
17333,0,141.74,-1
17334,0,189.98,-1
17335,0,165.14,-1
17336,0,122.72,-1
17337,0,138.09,-1
17338,0,168.94,-1
17339,0,157.59,-1
17340,0,171.68,-1
17341,0,125.71,-1
17342,0,104.48,-1
17343,1,121.54,-1
17344,0,199.45,-1
17345,0,126.74,-1
17346,0,189.88,-1
17347,0,165.62,-1
17348,0,151.92,-1
17349,0,113.36,-1
17350,0,157.11,-1
17351,0,160.03,-1
17352,0,168.95,-1
17353,0,116.79,-1
17354,0,149.01,-1
17355,0,184.34,-1
17356,0,184.92,-1
17357,0,158.13,-1
17358,0,137.05,-1
17359,0,163.97,-1
17360,0,190.53,-1
17361,0,170.45,-1
17362,0,153.09,-1
17363,0,112.43,-1
17364,0,133.51,-1
17365,0,104.95,-1
17366,0,162.22,-1
17367,0,192.87,-1
17368,0,127.96,-1
17369,0,151.96,-1
17370,0,161.33,-1
17371,0,127.78,-1
17372,0,102.18,-1
17373,0,114.60,-1
17374,0,104.70,-1
17375,1,112.40,49
17376,1,123.86,-1
17377,0,167.41,-1
17378,0,196.52,-1
17379,0,193.11,-1
17380,0,172.42,-1
17381,0,115.75,-1
17382,0,128.27,-1
17383,0,161.64,-1
17384,0,130.54,-1
17385,1,199.29,-1
17386,0,185.54,-1
17387,0,117.56,-1
17388,0,197.94,-1
17389,0,199.83,-1
17390,0,114.02,-1
17391,0,160.94,-1
17392,0,130.42,-1
17393,0,149.21,-1
17394,0,161.76,-1
17395,0,112.09,-1
17396,0,140.45,-1
17397,0,171.93,-1
17398,0,114.88,-1
17399,0,108.31,-1
17400,0,123.73,-1
17401,0,146.89,-1
17402,0,159.89,-1
17403,0,124.95,-1
17404,0,188.33,-1
17405,0,125.32,-1
17406,0,156.88,-1
17407,0,112.86,-1
17408,0,178.55,-1
17409,0,125.47,-1
17410,0,133.07,-1
17411,0,146.97,-1
17412,0,102.88,-1
17413,0,141.21,-1
17414,0,174.73,-1
17415,0,137.09,-1
17416,0,165.86,-1
17417,0,178.70,-1
17418,0,168.98,-1
17419,0,162.09,-1
17420,0,164.10,-1
17421,0,131.12,-1
17422,0,187.35,-1
17423,0,116.01,-1
17424,0,128.20,-1
17425,0,188.28,-1
17426,0,181.21,-1
17427,0,194.14,-1
17428,0,145.98,-1
17429,0,115.24,-1
17430,0,173.53,-1
17431,0,109.40,-1
17432,0,119.61,-1
17433,0,177.09,-1
17434,0,140.84,-1
17435,0,135.57,-1
17436,0,119.74,-1
17437,0,146.73,-1
17438,0,180.05,-1
17439,0,190.15,-1
17440,0,118.01,-1
17441,0,198.91,-1
17442,0,181.13,-1
17443,0,182.46,-1
17444,0,161.51,-1
17445,0,175.72,-1
17446,0,113.96,-1
17447,0,194.73,-1
17448,0,161.27,-1
17449,0,195.56,-1
17450,0,121.49,-1
17451,0,109.39,-1
17452,0,178.65,-1
17453,0,175.94,-1
17454,0,110.75,-1
17455,0,179.08,-1
17456,0,158.02,-1
17457,0,181.74,-1
17458,0,149.95,-1
17459,0,190.84,-1
17460,0,177.49,-1
17461,0,180.29,-1
17462,0,112.16,-1
17463,0,144.26,-1
17464,0,109.47,-1
17465,0,152.07,-1
17466,0,181.92,-1
17467,0,161.04,-1
17468,0,107.26,-1
17469,0,194.95,-1
17470,0,109.29,-1
17471,0,173.43,-1
17472,1,182.91,63
17473,0,116.75,-1
17474,0,130.29,-1
17475,0,114.31,-1
17476,0,178.75,-1
17477,0,123.54,-1
17478,0,196.47,-1
17479,0,112.32,-1
17480,0,112.80,-1
17481,0,169.44,-1
17482,0,155.44,-1
17483,0,130.63,-1
17484,0,172.76,-1
17485,0,102.49,-1
17486,0,168.33,-1
17487,0,186.89,-1
17488,0,123.65,-1
17489,0,151.52,-1
17490,0,199.17,-1
17491,0,169.15,-1
17492,0,167.14,-1
17493,0,154.07,-1
17494,0,178.07,-1
17495,0,148.75,-1
17496,0,130.05,-1
17497,0,151.85,-1
17498,0,101.02,-1
17499,0,149.19,-1
17500,0,136.86,-1
17501,0,156.04,-1
17502,0,197.82,-1
17503,0,169.62,-1
17504,0,142.97,-1
17505,0,118.48,-1
17506,0,194.41,-1
17507,0,104.77,-1
17508,0,114.38,-1
17509,0,175.28,-1
17510,0,195.37,-1
17511,0,193.86,-1
17512,0,121.37,-1
17513,0,191.36,-1
17514,0,132.32,-1
17515,0,180.74,-1
17516,0,120.99,-1
17517,0,175.27,-1
17518,0,148.52,-1
